Person.id:START_ID(Person)|Organisation.id:END_ID(Organisation)|classYear
17592186052746|1985|2004
19791209301054|1854|2004
19791209301678|2949|2001
19791209302977|6798|2005
19791209303968|2210|1998
19791209304024|2205|2004
19791209304467|3015|2010
19791209305149|3011|2007
19791209305569|6800|2004
19791209307834|3645|2001
19791209309494|3011|2009
19791209310241|7807|2004
19791209310408|3009|2007
21990232556472|5265|2008
21990232558500|2206|2003
24189255812819|3013|2009
24189255814147|5523|2007
24189255818610|7896|2006
26388279067585|5943|2005
26388279067669|1856|2001
26388279075570|7602|2003
28587302323441|4943|2006
28587302323592|2438|2008
28587302323606|3836|2003
28587302324825|2214|2006
28587302325119|5988|2000
28587302326823|2947|2009
28587302329446|2211|2006
28587302331758|5047|2003
28587302332929|2212|2009
30786325578513|5171|2008
30786325579109|4980|2007
30786325582906|3009|2008
30786325583111|1969|2009
32985348837062|6346|2008
32985348838300|7944|2005
32985348838794|2551|2006
32985348839274|5269|2001
32985348842511|2205|2004
32985348842932|2210|1999
32985348843744|7901|2001
4511|3009|2010
6653|3012|2010
7469|2206|2007
2199023257206|2522|2008
2199023258739|4996|2009
2199023259059|3010|2006
2199023260393|4744|2005
2199023264318|5038|2009
2199023265604|2432|2008
4398046513331|4744|2009
4398046515330|6349|2001
6597069771057|6201|2005
6597069773475|6616|2001
8796093025242|1981|2008
8796093031121|3010|2001
8796093032265|1853|2011
10995116278396|2209|2002
10995116281877|1641|2005
10995116288456|2989|2000
13194139534668|5950|2004
13194139535318|2831|2006
13194139537530|5981|2008
13194139540388|2211|2005
15393162790062|5168|2011
15393162791136|5985|2007
15393162797853|2178|2006
15393162798251|3009|2005
15393162798434|2209|2002
17592186045168|1816|2002
17592186047668|7892|2006
17592186047813|5190|2002
17592186052886|6479|2009
19791209300081|3308|2002
19791209305140|5037|2003
21990232560454|1852|2003
21990232564493|2833|2011
21990232564567|2977|2000
21990232566358|6353|2005
24189255818789|2328|2005
24189255819702|2209|2008
26388279067695|5945|2003
26388279072439|1953|2005
26388279074119|3015|2005
26388279074522|2208|1999
26388279076304|5521|2009
26388279076604|5047|2007
26388279076950|2209|2009
26388279077309|5266|2001
28587302324063|4512|2011
28587302325948|4997|2009
28587302326446|5982|2005
28587302327367|4750|2007
28587302330681|6797|2010
28587302332397|3009|2009
28587302332608|1987|2002
30786325582664|2214|2004
30786325583309|6804|2009
30786325587602|5000|2001
32985348836462|4514|2002
32985348837379|2385|2000
32985348838146|6348|2004
32985348841387|1990|2001
35184372095658|2519|2006
250|3012|2001
1490|6799|2005
2079|5275|2007
3994|2210|2007
7285|1598|2005
7552|2209|1999
8723|5524|1998
10676|5234|2005
10759|2483|2000
2199023256566|4516|2003
2199023260232|2986|2000
2199023260465|2987|2002
2199023264046|3015|2005
2199023265802|2250|2005
2199023266276|2213|2006
4398046512194|7892|2007
4398046512521|1601|2007
4398046514722|2211|2008
4398046519684|2270|2003
6597069767184|5046|2009
6597069768426|3009|2000
6597069769460|2213|2010
6597069771154|2209|2003
6597069771605|5981|2004
6597069776126|2295|2007
6597069776140|6352|2002
8796093022445|2214|2002
8796093023000|2208|2007
8796093023907|4748|2006
8796093027436|5982|2005
10995116279592|2206|2006
10995116280713|5186|2001
10995116281552|2205|2010
10995116281996|5523|2004
10995116283822|3012|2006
10995116283830|1855|2008
10995116287371|5950|2005
13194139536358|2247|2004
13194139540790|6151|2008
13194139541214|5160|2010
13194139543455|4511|2004
15393162790365|2690|2010
15393162791578|4516|2002
15393162792293|6672|2010
17592186046755|3014|2005
17592186048535|3011|1998
17592186052378|3010|2008
17592186053089|3012|2009
19791209306192|1768|2002
19791209307516|5523|2003
19791209309786|7893|2001
19791209310304|2208|2011
19791209310867|1800|2005
21990232556433|4953|2007
24189255811801|2483|2001
24189255813032|5044|2009
24189255815019|2361|2005
24189255818675|2211|2006
26388279067472|2827|2006
26388279067478|2211|2005
26388279069423|2453|2003
26388279076217|7894|1999
28587302322753|5235|2006
28587302323054|5864|2003
28587302325949|2352|2000
28587302330576|6540|2007
28587302330593|1644|2003
30786325578585|5267|2001
30786325587841|2207|2004
30786325588165|2990|2004
32985348835673|5984|2004
32985348840712|6149|2006
32985348840895|3013|2000
32985348841872|6149|2008
2343|5272|2010
9144|4923|2003
9479|5521|2003
2199023255817|6488|1999
2199023255855|1969|2008
2199023259768|5805|2006
2199023264676|5984|2002
4398046512206|2178|2001
4398046512649|2892|2004
4398046513827|6796|2008
4398046515069|2212|2004
4398046518259|5869|2000
4398046518940|4512|2001
6597069772384|2383|2004
8796093022582|1858|2003
8796093025105|6390|2004
8796093027588|1956|2007
8796093030080|3013|2009
8796093033050|6541|2006
10995116279328|6675|2005
10995116283003|4746|2002
10995116284060|5042|1999
13194139534652|1858|2003
13194139535959|1815|2010
13194139537986|6163|2001
13194139538588|6798|2009
13194139543586|2452|2002
13194139544070|5142|2000
15393162791400|1958|2003
15393162794275|5141|2010
15393162795953|1601|2001
15393162799108|7900|2004
17592186044461|5236|2008
17592186046016|2210|2009
17592186048078|4748|2002
17592186048252|2212|2010
17592186048633|2206|2008
17592186049976|2562|1999
17592186051445|5266|2008
17592186053666|2208|1999
17592186054865|5047|2001
19791209300483|5271|1999
19791209303645|4423|2009
19791209306414|5233|2007
19791209310934|6187|2008
21990232555834|5521|2001
21990232562089|5987|2006
21990232565287|1814|2005
24189255811275|2207|2005
24189255813125|5936|2006
24189255816108|6479|2009
24189255819004|1595|2003
24189255820021|5235|1999
24189255821058|4993|2010
26388279067906|4948|2004
26388279073218|4742|2001
26388279074298|6436|2003
26388279074908|2321|2006
26388279075484|3008|2003
26388279075630|1638|2002
26388279077330|6348|2002
28587302322286|6798|2007
28587302324474|5804|2009
28587302327275|6802|2009
28587302328584|5524|2002
30786325578088|3012|2003
30786325579584|2206|2004
30786325580979|2212|2002
30786325582910|5186|2008
30786325584958|2205|2008
30786325586721|5987|2009
30786325587672|5528|2003
32985348840323|5700|2000
32985348842746|6804|2001
35184372096070|3012|1999
1050|1787|2005
2874|3015|2008
6274|3956|2004
2199023257063|2486|2001
2199023259308|7897|2002
2199023259975|6148|2010
2199023260896|2980|2004
2199023263626|3010|2002
2199023265473|5038|2001
2199023266358|5864|2004
2199023266486|5264|1999
4398046516703|5267|2006
4398046517358|2206|1999
4398046517360|2208|2007
6597069770057|4946|2001
6597069772105|6485|1999
6597069772599|6151|2007
6597069773597|2832|2001
6597069775508|6798|2000
6597069776310|5949|2004
6597069777075|6203|2009
6597069777509|4749|2003
8796093022789|2389|2010
8796093024390|3009|2005
8796093027559|4987|2004
8796093028479|5260|2005
8796093028693|6799|2004
8796093031619|4751|2007
10995116278541|6309|2001
10995116281397|3007|2002
10995116283662|5266|2007
10995116288226|5043|2001
13194139537308|1638|2008
13194139540238|1852|2007
15393162789529|3015|2010
15393162790801|2436|2007
15393162793304|2207|2008
15393162794259|5865|2007
15393162794862|2210|2008
15393162796847|1575|2004
15393162799485|6804|2003
17592186051729|1854|2003
19791209300405|5948|2001
19791209303788|5040|2007
19791209305722|3012|2002
19791209310222|2212|2005
19791209310757|3012|2004
21990232557903|1851|2007
21990232558836|5234|2011
21990232559668|6477|2007
21990232559838|2335|2008
21990232564633|2205|2008
24189255812765|2989|2006
24189255814688|2207|2003
24189255815088|3013|2011
24189255815401|5988|2002
24189255819103|4514|2004
26388279071981|7871|2002
26388279072832|5498|2006
28587302323035|3006|2006
28587302325632|3014|2007
28587302327824|2956|1999
28587302331244|1853|2005
30786325578292|4514|2002
30786325580699|1955|2004
30786325582011|2836|2006
30786325585096|5042|2002
32985348834092|5947|2006
32985348844230|1855|2004
2588|2436|2005
3985|1962|1999
6949|5521|2002
8309|1642|2004
10653|6493|2007
2199023256459|2178|2005
2199023256668|1851|2004
2199023259551|5190|2005
2199023259875|3013|2005
2199023260804|7900|2005
2199023261611|2651|1998
2199023261912|2208|2009
4398046515958|4594|2003
6597069767013|7893|2010
6597069767300|5526|2008
6597069769855|5043|2001
6597069771574|4746|2008
6597069774831|3007|2008
8796093026653|2676|2003
8796093029267|3008|2002
8796093029638|3013|2008
8796093031909|4827|2003
10995116278869|1595|2002
10995116279006|2209|2007
10995116282980|3014|2002
10995116283149|2206|2005
10995116284816|2211|2004
10995116285377|1805|2008
10995116287847|3015|2010
10995116288644|2205|2007
13194139536605|2456|2003
13194139537135|5044|2006
13194139538843|2207|2009
13194139540796|1985|2006
13194139541653|4749|2011
15393162789578|3007|1999
15393162792113|7895|2008
15393162792192|4678|2009
15393162793597|2988|2009
15393162794145|1583|2005
15393162796943|5984|2006
15393162797416|4598|1999
15393162797474|2389|2005
15393162798498|2211|2001
15393162798952|6149|2009
17592186050548|6803|2001
19791209300021|5268|2008
19791209302645|7876|2007
19791209302941|2205|2005
19791209303099|4905|2002
19791209305193|3009|2007
19791209306466|2452|1998
19791209309062|1981|2008
21990232556141|7893|2001
21990232557870|2388|1999
21990232560233|6204|2008
21990232563358|4518|1998
24189255818260|3012|2004
26388279066868|7870|2000
26388279071426|5271|2007
26388279073704|5525|2005
28587302325108|2206|2010
28587302327025|7937|1999
28587302328433|7952|2004
28587302332581|5526|2009
30786325579488|5270|2001
30786325581544|5265|2006
30786325587576|6616|2005
30786325587797|6559|2002
32985348834718|3014|2001
32985348834867|7954|2008
32985348838425|2946|2009
32985348839770|2205|2008
1481|4747|2008
3571|5155|2001
4624|3009|2010
7636|5809|2001
9880|1852|2007
10008|6202|2001
2199023262627|6438|2005
2199023262752|3010|2010
2199023263799|2832|2007
4398046513378|2699|2007
4398046513729|3010|2006
4398046515041|6128|2009
4398046521371|7877|2004
6597069768129|5042|2001
6597069769791|6605|2008
6597069770987|3008|2005
6597069772062|1980|2000
6597069773159|2209|2004
6597069774002|4678|2002
6597069777438|1977|2007
8796093023493|3010|1999
8796093025669|5945|2005
8796093026534|5804|2006
8796093027320|5167|2008
8796093027452|4768|2006
8796093027951|5041|2006
8796093028978|3007|1998
10995116280412|5035|2006
10995116283653|2435|2003
10995116285219|3010|2003
10995116288005|1958|2011
13194139534191|2213|2005
13194139539218|3010|1999
15393162789696|7731|2004
15393162789787|4946|2004
15393162789933|5948|2003
15393162799813|6399|2011
17592186045512|4750|2008
17592186045528|4750|2005
17592186047115|5040|2008
17592186047922|2647|2007
17592186049097|3010|2006
17592186051384|5162|2002
17592186054539|2488|2002
19791209302621|1981|2006
19791209303530|3006|2005
19791209303651|2207|2004
19791209308188|2205|2002
19791209308547|3072|2006
19791209309264|3014|2002
19791209310575|6541|2005
21990232557314|2207|2005
21990232557419|3011|2003
21990232558484|2987|2002
21990232558657|2833|2002
21990232558782|7945|2010
21990232560416|2836|2008
21990232562192|2832|2002
21990232562449|4991|2011
21990232563126|5268|2010
21990232563873|2208|2008
24189255813167|3010|2003
24189255813924|2209|2002
24189255817943|3006|2004
24189255818646|4991|2000
24189255818972|3008|2006
26388279068636|4672|2007
26388279069992|7862|2007
26388279070684|5492|2003
26388279072973|5270|2007
26388279073183|2313|2008
26388279075268|5332|2004
28587302324234|6801|2000
28587302324913|3009|2003
28587302325867|6435|1999
28587302326035|2382|2004
28587302327397|5044|1998
28587302332274|2212|2003
30786325577992|6394|2006
30786325578060|2214|2005
30786325580641|1852|2010
30786325581345|5530|2004
30786325584530|4747|2004
30786325587701|1972|2002
30786325587876|4750|2001
32985348835319|4517|2009
32985348835518|3013|2006
32985348837099|5962|2004
3315|4991|2000
7394|1853|2011
8839|3006|2007
10289|5039|2008
10955|3007|2011
2199023255953|2834|2002
2199023263949|5001|2002
2199023264553|5983|2001
4398046516309|2209|2002
4398046518079|5499|2002
6597069770194|2314|2007
6597069773537|4744|2011
6597069774103|2208|2003
6597069776407|3011|2005
8796093022541|2942|2008
8796093026405|2211|2004
8796093030025|2836|2001
8796093030398|5265|2005
8796093031388|7893|2003
8796093031765|6326|2005
10995116278652|3014|2007
10995116279521|3007|2009
10995116279833|4511|2006
10995116280426|4742|1999
10995116282722|5525|2007
10995116283227|3012|2004
10995116284149|1850|2004
10995116285352|2206|2007
10995116285647|1987|2008
13194139534354|2449|2007
13194139535602|5041|2001
13194139539393|2207|2007
13194139539544|1803|2005
13194139539656|1849|2001
13194139540417|6798|2004
15393162789850|2644|2006
15393162789951|2521|2003
15393162792240|2205|2000
15393162792614|6303|2003
15393162794322|5982|2006
15393162796235|1602|2003
15393162796791|4513|2006
15393162798285|6440|1998
15393162798846|4597|2007
15393162799275|7462|2005
17592186044686|2528|2000
17592186047638|5530|2004
17592186048864|3010|1999
17592186051167|2832|2011
17592186051252|2679|2006
17592186051540|2173|2008
17592186052344|5945|2009
19791209303342|2208|2007
19791209304345|5980|1999
19791209304682|4743|2004
19791209307655|5235|2004
19791209310524|6666|2000
21990232559360|2983|2007
21990232560325|3643|2000
21990232563585|2208|2006
21990232564360|2209|2003
24189255811707|2284|2004
24189255812361|5529|2006
24189255813356|5270|2001
24189255814606|5184|2010
24189255814716|2563|2005
24189255816339|4991|2000
24189255817712|3990|2009
24189255818347|6800|2006
24189255819081|3012|2006
24189255819351|1812|2000
24189255820059|4511|2002
24189255821184|2211|2006
26388279067183|3012|2006
26388279068296|1950|2008
26388279069833|5980|2002
26388279070884|6351|2002
26388279072644|5270|2004
26388279076310|6624|2008
26388279077212|3012|2007
28587302324430|6492|2005
28587302325706|2653|2008
28587302327911|6486|2003
28587302328638|1811|2002
30786325578794|4748|2010
30786325581380|3007|2007
30786325581855|5163|2004
32985348835448|7893|2008
32985348837386|3010|2009
32985348837674|2982|2005
32985348838662|7941|2002
32985348839936|2208|2003
32985348840312|5047|2000
32985348840429|6488|2010
32985348840899|1639|2001
32985348842647|2436|2006
1160|7894|2004
1549|3013|2001
1925|6149|2003
2163|7894|2007
6233|5233|2000
7681|5268|2003
10825|3011|2006
2199023256472|1608|2005
2199023257621|3008|2006
2199023258040|2525|2003
2199023260847|6799|2002
2199023261092|4740|2010
2199023261837|3013|2004
2199023262068|7868|2001
2199023263628|5040|2003
2199023265371|4669|2006
4398046513291|2828|2007
4398046514140|1856|2003
4398046515178|6805|2007
4398046517096|6546|2006
4398046517147|2644|1999
4398046520070|6389|2002
6597069772056|5046|2008
6597069772183|5259|2005
6597069772575|5263|2005
6597069774715|5957|2009
6597069776386|1854|2010
8796093028602|7874|2004
8796093028680|3013|1999
8796093030839|6475|2006
10995116278980|1857|1998
10995116281277|2210|2009
10995116285282|7897|2002
10995116285697|3006|2007
10995116285771|1981|2003
13194139536353|2206|2005
13194139538666|6440|2005
13194139543359|2440|2007
15393162788893|2214|2004
15393162790510|3011|2002
15393162793169|6474|2002
15393162793401|5942|2006
15393162793530|5046|2009
15393162794636|3009|2006
15393162795331|3010|2002
15393162795351|1801|2009
15393162796281|2208|2007
15393162796434|3011|2009
15393162796785|2527|2008
17592186047543|4997|2007
17592186051811|4514|2001
19791209304154|3007|2003
19791209308361|2212|2006
21990232555617|3007|2001
21990232557681|6168|2005
21990232558726|2213|2008
21990232562091|7952|1999
21990232562149|5016|2007
21990232563347|5983|2006
21990232563643|1981|2002
21990232565935|3006|2009
24189255813276|5038|2006
24189255816636|7893|2001
24189255819727|3013|2002
24189255820177|3015|2006
24189255820283|5983|2008
26388279066664|1856|2007
26388279070041|6149|2000
26388279071187|2941|2006
26388279073249|2421|2000
26388279073424|2205|2009
26388279073429|3011|2005
28587302327653|1981|1999
28587302332653|2690|2006
30786325578286|6148|2001
30786325581562|5144|1999
30786325584222|2292|2003
30786325587843|6797|1999
32985348838693|5523|2010
32985348839382|4837|2009
32985348842449|2208|2007
1564|1853|2005
2370|2213|2001
4273|2209|2004
2199023258573|5266|2003
2199023258752|5192|1998
2199023265673|3014|2009
4398046519022|2206|2003
4398046519332|3011|2010
4398046519985|3012|2000
4398046520815|7878|2007
6597069767433|7954|2001
6597069768792|5265|2010
6597069770630|2978|2002
6597069770738|4743|2008
6597069772704|5867|2003
6597069776117|6801|2004
8796093024683|5895|2007
8796093028361|6152|2004
8796093030364|5988|2006
8796093032909|6198|2002
