Person.id:START_ID(Person)|Organisation.id:END_ID(Organisation)|workFrom
32985348841964|1159|2004
32985348841964|1147|2004
32985348841964|1149|2003
32985348841964|1167|2004
32985348841981|912|2011
32985348841981|417|2012
32985348841981|920|2009
32985348841981|908|2007
32985348841981|909|2009
32985348842537|554|2003
32985348842672|937|2001
465|930|1999
465|932|1998
1355|47|2010
2706|633|2005
3309|802|2008
3309|1139|2009
3309|778|2008
3309|782|2010
4281|826|2008
4860|859|2009
4860|844|2008
5655|953|2000
7299|545|2011
7299|551|2011
7299|552|2012
7299|553|2011
9005|540|2005
2199023257072|288|2000
2199023257072|17|1998
2199023257716|906|2005
2199023257716|923|2005
2199023259215|999|2003
2199023259215|903|2004
2199023259215|904|2002
2199023261980|759|2010
2199023263405|954|2000
2199023263769|713|2009
2199023263769|715|2008
4398046513367|825|2006
4398046513541|673|2010
4398046513541|675|2008
4398046513541|681|2009
4398046513541|666|2009
4398046513872|34|2009
4398046513872|626|2010
4398046513872|35|2005
4398046513872|39|2007
4398046514922|721|2012
4398046514922|723|2011
4398046514922|1002|2000
4398046514922|716|2010
4398046515453|6|2006
4398046515904|330|2006
4398046517984|976|2007
4398046517984|978|2007
4398046517984|981|2007
4398046517984|971|2007
4398046518332|544|2004
4398046518332|547|2005
6597069771081|464|2009
6597069771081|444|2010
6597069771081|479|2009
6597069777210|932|2003
6597069777210|911|2005
8796093025409|1105|2008
8796093025409|1076|2008
8796093025409|1046|2008
8796093025409|519|2007
8796093025409|1064|2007
8796093028423|542|2001
10995116278730|898|2002
10995116278730|931|2001
10995116284808|809|2001
10995116286071|789|2004
10995116286071|799|2005
10995116286071|783|2005
10995116286385|994|2009
10995116286385|982|2010
10995116286385|983|2010
13194139533817|897|2001
13194139533817|888|2010
13194139533817|894|2010
13194139535511|300|2004
13194139535511|302|2004
13194139535511|303|2004
13194139536470|130|2009
13194139536470|1482|2007
13194139536794|688|2010
13194139536794|683|2008
13194139536794|687|2007
13194139540837|811|2009
15393162789401|726|2009
15393162789401|727|2009
15393162789401|717|2010
15393162790400|176|2008
15393162790400|184|2011
15393162790400|136|2005
15393162790400|169|2011
15393162793271|1458|2001
15393162793271|1481|2000
15393162793271|1482|2001
15393162793271|1500|2000
15393162795477|758|2006
15393162796337|541|2005
15393162798219|923|2008
15393162798219|924|2007
15393162799173|547|2004
15393162799173|549|2003
15393162799173|553|2004
15393162799173|542|2004
17592186045976|550|2010
17592186045976|551|2002
17592186046218|918|2011
17592186046218|919|2010
17592186046218|908|2011
17592186046218|924|2011
17592186046368|889|2005
17592186046368|890|2004
17592186048504|144|1999
17592186048504|152|2000
17592186048504|136|1999
17592186048504|158|1999
17592186048525|164|2003
17592186048525|156|2002
17592186048525|158|2003
17592186051053|888|2009
17592186051053|892|2009
17592186051053|894|2010
17592186052329|593|2004
19791209299993|624|2006
19791209299993|642|2006
19791209299993|630|2006
19791209299993|621|2007
19791209299993|622|2007
19791209305005|1456|2009
19791209305005|1461|2009
19791209305005|1479|2009
19791209305005|1481|2008
19791209305005|1498|2008
19791209306829|921|2011
19791209306829|922|2009
19791209307097|546|2006
19791209307097|547|2005
19791209307097|324|2005
19791209307097|549|2004
19791209307097|554|2005
19791209307311|551|2011
19791209307311|552|2001
19791209307311|539|2011
19791209307311|1006|2000
19791209307492|693|2001
19791209307492|680|2002
19791209307492|666|2001
19791209308876|911|2006
19791209309105|385|2005
19791209310804|246|2009
19791209310804|215|2009
19791209310804|233|2008
21990232559158|887|2009
21990232559158|888|2011
21990232559158|890|2009
21990232559158|893|2009
21990232559158|894|2011
21990232562618|544|2007
21990232562618|545|2008
21990232562618|550|2008
21990232562618|554|2008
21990232562618|541|2008
21990232565674|929|2005
21990232565674|934|2006
21990232565674|905|2007
21990232565674|923|2006
21990232565674|925|2009
24189255811455|961|2010
24189255811455|965|2011
24189255811455|953|2008
24189255811455|957|2010
24189255813100|759|2000
24189255813100|1560|1999
24189255813100|765|1998
24189255813100|767|1999
24189255813156|796|2003
24189255813156|780|2004
24189255813156|797|2004
24189255814145|546|2004
24189255814145|547|2005
24189255814145|539|2005
24189255814145|541|2005
24189255814900|908|2010
24189255814901|182|2003
24189255815737|758|2008
24189255818577|1264|2004
24189255818577|1236|2005
24189255818577|1247|2004
24189255818821|1105|2008
24189255818821|1090|2009
24189255818821|1029|2006
24189255818821|1038|2011
24189255818821|1054|2007
26388279067532|1298|2009
26388279068701|928|2005
26388279068701|937|2005
26388279068701|925|2006
26388279073303|498|2006
26388279073303|517|2005
26388279073303|503|2006
26388279073303|491|2006
26388279073303|510|2005
26388279074072|1557|2007
26388279074072|1561|2006
26388279075343|1191|2007
26388279076403|1220|2009
26388279076403|1189|2009
26388279076403|1195|2012
26388279077530|502|2007
28587302325640|933|2010
28587302325640|936|2009
28587302325640|253|2009
28587302325640|911|2010
28587302325640|927|2009
28587302328862|546|2007
28587302328862|548|2006
28587302328862|549|2007
30786325580099|447|2008
30786325580642|405|2004
30786325580642|407|2004
30786325580642|408|2003
30786325583508|913|2008
30786325583508|911|2008
30786325588221|533|2009
30786325588535|818|2004
30786325588535|821|2005
30786325588535|822|2004
30786325588707|257|2007
30786325588707|258|2007
30786325588707|255|2006
32985348834013|861|2002
32985348834013|862|2001
32985348838672|308|2009
32985348838672|330|2010
32985348839038|1377|2006
32985348839038|1368|2007
32985348839038|1374|2007
32985348843218|1523|2007
32985348843218|1515|2007
32985348843218|1502|2007
32985348843218|1455|2006
32985348843329|910|2007
32985348843736|921|2007
32985348843736|924|2006
1984|833|2005
1984|837|2006
1984|831|2005
2186|1190|2005
2792|775|2007
2792|232|2006
2792|233|2005
2792|236|2006
2792|223|2006
4178|545|2011
4178|548|2012
4178|549|2011
4178|554|2012
5793|2|2006
5793|20|2008
5793|1230|2007
5793|1135|2007
6220|180|2011
6220|185|2008
6568|785|2002
6568|772|2003
6568|804|2002
2199023258991|195|2007
2199023258991|198|2006
2199023258991|199|2008
2199023259707|1544|2007
2199023259707|1550|2006
2199023263066|548|2004
2199023263066|554|2002
2199023263066|540|2003
2199023263066|541|2003
2199023266271|418|2004
4398046512890|553|2003
4398046512890|541|2003
4398046519365|1322|2008
4398046519365|1323|2006
4398046519365|1325|2008
4398046521936|915|2007
4398046521936|905|2008
4398046521936|925|2007
4398046521936|911|2006
6597069770455|550|2005
6597069770455|551|2005
6597069774957|672|2010
6597069774957|673|2012
8796093022647|721|2003
8796093022647|722|2002
8796093022647|725|2003
8796093022647|717|2002
8796093022909|729|2005
8796093027086|465|2002
8796093027086|451|2001
8796093027086|488|2000
8796093027086|478|2001
8796093028529|896|2004
8796093028529|1117|2005
8796093031750|542|2011
10995116279227|551|2006
10995116279227|552|2007
10995116279227|554|2008
10995116279227|541|2006
10995116279620|931|2005
10995116281998|590|2001
10995116285331|935|2007
10995116285331|921|2007
10995116285331|925|2008
10995116286247|758|1999
10995116286247|1559|1999
10995116286247|1560|1999
10995116286247|1561|2001
10995116286247|907|2000
10995116288092|912|2011
10995116288284|8|2008
10995116288284|9|2007
10995116288284|10|2005
10995116288284|11|2003
13194139538572|296|2004
13194139538572|297|2005
13194139538572|298|2005
13194139539053|593|2003
15393162789112|1217|2003
15393162789112|1191|2002
15393162789112|1225|2004
15393162794239|1561|2009
15393162796137|1047|2007
15393162796137|1102|2008
17592186045005|904|2007
17592186045005|333|2007
19791209300143|912|2009
19791209302341|540|2007
19791209304304|551|2005
19791209304304|541|2004
19791209305667|547|2008
19791209305667|551|2008
19791209305667|553|2007
19791209305667|538|2007
19791209305667|541|2008
19791209306592|305|2000
19791209306592|849|2001
19791209306592|802|2001
19791209306592|796|2001
21990232556491|914|2007
21990232556491|937|2007
21990232556491|923|2008
21990232556491|927|2008
21990232561542|911|2005
21990232565052|1104|2005
21990232565714|678|2004
21990232565714|679|2004
21990232565714|664|2005
21990232565714|669|2004
24189255811746|1297|1999
24189255811746|1298|1999
24189255811746|1299|1998
24189255813469|910|2008
24189255814087|897|2004
24189255814087|893|2005
24189255815051|934|2004
24189255815051|920|2003
24189255815051|911|2002
24189255816507|809|2006
24189255816507|812|2006
24189255816760|901|2007
24189255816760|1146|2008
24189255818493|296|2008
26388279066738|1557|2011
26388279066738|1561|2011
26388279066989|916|2003
26388279066989|919|2004
26388279066989|937|2004
26388279068707|1568|2010
26388279068707|1567|2011
26388279068827|1177|2010
26388279068827|1178|2011
26388279068827|1179|2007
26388279072282|908|2011
26388279072282|909|2010
26388279076664|298|2003
28587302322553|1313|2005
28587302322553|1303|2005
28587302322565|801|2008
28587302322565|778|2008
28587302322565|781|2007
28587302326060|1040|2008
28587302326060|1030|2007
28587302326060|1094|2007
28587302326060|1099|2006
28587302326060|1055|2006
28587302328966|918|2010
28587302328966|934|2010
28587302328966|937|2008
28587302328966|927|2010
28587302330679|160|2004
28587302330679|144|2004
28587302330679|139|2005
28587302330679|158|2004
28587302332187|936|2002
28587302332187|921|2003
28587302332187|907|2002
30786325580521|548|2000
30786325580521|550|2010
30786325580521|553|2001
30786325580521|541|2002
30786325581563|303|2007
30786325583016|24|2011
30786325583016|31|2011
30786325584248|1552|2008
30786325584248|1553|2007
30786325584248|1539|2008
30786325584248|1542|2008
32985348837457|548|2004
32985348837457|549|2003
32985348837457|542|2005
32985348838187|296|2002
32985348838187|297|2002
32985348838679|1155|2000
32985348838679|1160|1999
32985348838679|1148|1999
32985348838986|450|2007
32985348838986|471|2008
32985348838986|461|2007
32985348838986|462|2006
318|758|2008
318|1118|2009
3212|205|2004
3716|1558|2008
3716|1559|2009
3716|824|2009
5398|549|2005
5398|553|2005
5398|554|2006
2199023255558|930|2005
2199023255558|936|2006
2199023255558|921|2006
2199023255558|923|2007
2199023256593|551|2010
2199023256593|541|2012
2199023256593|543|2010
2199023258155|545|2012
2199023258155|553|2011
2199023260049|548|2002
2199023260049|538|2002
2199023260049|541|2002
2199023260049|543|2000
2199023261316|1572|2008
2199023261316|1573|2009
4398046511734|145|2011
4398046511734|146|2010
4398046511734|181|2005
4398046511734|137|2007
4398046511734|155|2011
4398046511962|534|2011
4398046511962|537|2011
4398046512720|892|2005
4398046518097|1299|2005
4398046518097|1302|2005
4398046519960|824|2010
4398046519976|864|2007
4398046519976|866|2008
4398046520495|955|2003
6597069769280|931|2005
6597069773131|928|2006
6597069773131|919|2005
6597069773131|922|2004
6597069773131|923|2006
6597069773292|164|2009
6597069773292|185|2008
6597069776098|7|2006
6597069776098|9|2006
6597069776098|11|2006
6597069776427|1557|2007
6597069776628|1558|2008
6597069776628|1560|2008
8796093024671|960|2010
8796093024671|961|2009
8796093024671|955|2009
8796093025734|549|2002
8796093026761|1185|2003
8796093026761|104|2006
8796093026761|1210|2003
8796093026761|1211|2000
8796093029326|949|2005
8796093032344|353|2000
8796093032344|356|2000
8796093032344|359|1999
8796093032344|347|1999
8796093032344|363|1999
10995116279125|209|2010
10995116279846|448|1998
10995116279846|482|1998
10995116279846|458|2000
10995116279846|460|2000
10995116279846|444|1998
10995116280271|116|2005
10995116283384|9|2003
10995116287064|915|2006
10995116287064|936|2006
10995116287064|911|2007
13194139538901|1013|2007
13194139538901|1019|2006
13194139540155|1504|2008
13194139540155|1442|2012
13194139540155|1509|2012
13194139540155|1465|2011
13194139543243|114|2007
13194139543243|115|2006
13194139543243|1476|2006
15393162789489|829|2004
15393162795012|912|2004
15393162795012|929|2004
15393162795012|916|2003
15393162795012|922|2003
15393162795012|924|2004
15393162795032|544|2009
15393162795032|546|2011
15393162795032|549|2010
15393162795032|552|2011
15393162795032|554|2010
15393162795699|912|2004
15393162795699|930|2010
15393162795699|932|2012
15393162795699|921|2005
15393162795930|773|2005
15393162795930|799|2005
17592186045739|540|2008
17592186045739|541|2008
17592186045739|669|2008
17592186045739|542|2007
17592186046314|758|2011
17592186046681|836|2004
17592186046681|838|2003
17592186050014|962|2009
17592186050014|776|2011
17592186050014|954|2010
17592186050868|930|2004
17592186050868|9|2003
17592186050868|921|2004
17592186050868|938|2004
17592186050868|923|2003
17592186055053|451|2003
17592186055053|489|2004
17592186055053|459|2003
17592186055053|479|2002
19791209302379|889|2011
19791209302379|890|2008
19791209308175|800|2010
19791209308978|768|2007
19791209308978|770|2006
19791209308978|762|2006
19791209308978|765|2007
19791209308978|767|2006
19791209309253|553|2009
19791209310293|890|2012
19791209310293|891|2011
19791209310293|892|2012
19791209310293|893|2012
21990232555586|544|2001
21990232555586|552|2001
21990232555586|553|1999
21990232556826|938|2010
21990232556900|989|2010
21990232557754|550|2001
21990232558891|802|2003
21990232558891|780|2004
21990232558891|782|2003
21990232561220|1557|2011
21990232561220|1558|2011
21990232562305|809|2013
21990232562305|810|2013
21990232562305|811|2011
21990232562305|813|2012
24189255811155|1089|2005
24189255811155|1057|2004
24189255811155|1098|2005
24189255811155|1101|2005
24189255812662|669|2012
24189255813044|420|2005
24189255813044|422|2005
24189255813044|745|2006
24189255813174|1312|2002
24189255813174|1317|2003
24189255813174|1309|2003
24189255816000|824|2005
24189255816000|827|2006
26388279069209|866|2004
26388279074021|24|2006
26388279074021|25|2005
26388279074021|29|2005
26388279074021|31|2005
26388279074870|929|2003
26388279074870|916|2003
26388279074870|936|2003
26388279074870|937|2003
26388279074870|910|2004
26388279076462|544|2004
26388279076462|551|2004
26388279076462|539|2003
26388279076462|540|2003
28587302325422|208|2007
28587302325422|206|2007
28587302325627|824|2003
28587302325627|826|2003
28587302326608|1441|2009
28587302326608|1483|2008
28587302326608|1501|2009
28587302327415|912|2009
28587302327415|937|2008
28587302327415|938|2007
28587302327415|925|2009
28587302329478|1226|2003
28587302329478|1227|2003
28587302329478|1228|2003
28587302329478|1229|2004
28587302329478|1230|2002
28587302330070|108|2008
28587302332830|1362|2001
30786325581117|552|2006
30786325583204|669|2002
30786325585932|931|2011
30786325585932|910|2012
30786325585932|911|2012
30786325587917|1440|2009
30786325587917|1445|2011
30786325587917|1481|2011
30786325587917|1452|2009
30786325588034|968|2002
32985348835135|1396|2007
32985348835135|1401|2007
32985348835135|1405|2006
32985348835135|1423|2007
32985348835231|400|2003
32985348835231|399|2002
32985348836997|570|2010
32985348836997|586|2009
32985348836997|588|2009
32985348836997|575|2010
32985348836997|559|2010
32985348838254|989|2010
32985348838383|161|2008
32985348838383|177|2007
32985348838383|146|2007
32985348838383|168|2008
32985348838383|137|2007
35184372093537|399|2011
238|1345|2005
238|1327|2004
238|1343|2003
4952|466|2005
4952|469|2005
4952|458|2005
4952|463|2006
10521|674|2008
10521|341|2006
10521|679|2007
10521|682|2007
10521|670|2006
2199023256277|1233|2007
2199023256277|1234|2007
2199023256277|767|2006
2199023262064|932|2003
2199023262064|936|2003
2199023262064|924|2002
2199023262064|926|2003
